"","instant_book","rating_checkin","person_capacity","rating_cleanliness","tax","lon","cancel_policy","price","lat","host_id","review_score_a","rev_count","bed_type","accuracy_rating","rating_communication","satisfaction_guest","hosting_id","url","cleaning_fee","nightly_price","room_type","TV","Cable.TV","Internet","Wireless.Internet","Air.conditioning","Wheelchair accessible","Pool","Kitchen","Free.parking.on.premises","Smoking.allowed","Pets.allowed","Doorman","Gym","Breakfast","Elevator.in.building","Hot.tub","Indoor.fireplace","Buzzer/wireless.intercom","Heating","Family/kid.friendly","Suitable.for.events","Washer","Dryer","Essentials","Shampoo","Hangers","Hair.dryer","Iron","Laptop.friendly.workspace","Self.Check-In"
"1","False",10,2,10,3,-81.3070035592793,5,31,28.4906293091901,72270248,5,39,"Real Bed",10,10,98,13688113,"https://www.airbnb.com/rooms/13688113",0,"$31","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2","False",10,2,9,4,-81.2858836798148,3,32,28.4619949664349,49689801,4.5,17,"Real Bed",10,10,89,9601546,"https://www.airbnb.com/rooms/9601546",5,"$32","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"3","False",9,6,9,13,-81.4580885041758,5,50,28.4995710416535,47279527,4,32,"Real Bed",9,9,81,11849341,"https://www.airbnb.com/rooms/11849341",60,"$50","Entire home/apt",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
"4","False",10,2,10,7,-81.4914975910113,4,47,28.4215577967323,3746935,5,61,"Real Bed",10,10,98,4931328,"https://www.airbnb.com/rooms/4931328",15,"$47","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"5","False",9,2,10,6,-81.4867100371742,5,25,28.5422703027111,66658840,4.5,30,"Real Bed",10,10,93,12409300,"https://www.airbnb.com/rooms/12409300",25,"$25","Private room",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"6","False",10,2,10,8,-81.3526041319525,3,69,28.563588328704,17564428,5,28,"Real Bed",10,10,99,3488242,"https://www.airbnb.com/rooms/3488242",0,"$69","Entire home/apt",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"7","False",10,4,10,15,-81.4449368045096,4,90,28.3958045502169,41422975,5,19,"Real Bed",10,10,100,13149490,"https://www.airbnb.com/rooms/13149490",35,"$90","Entire home/apt",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"8","False",10,4,10,7,-81.4551669428349,4,50,28.5193298539609,21984423,5,5,"Real Bed",10,10,100,14077330,"https://www.airbnb.com/rooms/14077330",10,"$50","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"9","True",10,5,10,8,-81.457350333746,5,56,28.5536843765647,100397613,5,8,"Real Bed",10,10,100,15582387,"https://www.airbnb.com/rooms/15582387",12,"$56","Entire home/apt",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"10","True",10,2,10,6,-81.3711857771134,3,49,28.5198580950852,23127710,5,178,"Real Bed",10,10,99,4700802,"https://www.airbnb.com/rooms/4700802",0,"$49","Private room",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"11","True",10,2,10,6,-81.3479690289196,5,41,28.5653519010922,7861291,5,235,"Real Bed",9,10,95,1467613,"https://www.airbnb.com/rooms/1467613",10,"$41","Private room",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"12","False",10,2,10,13,-81.4047861831628,4,69,28.5459259951978,6271744,5,23,"Real Bed",10,10,97,12275286,"https://www.airbnb.com/rooms/12275286",35,"$69","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"13","False",9,2,9,11,-81.4672974417313,3,45,28.4828544219997,82203952,4.5,3,"Real Bed",10,9,93,14376313,"https://www.airbnb.com/rooms/14376313",50,"$45","Private room",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"14","False",10,2,10,9,-81.471347111315,5,47,28.4939495411409,3301008,5,176,"Real Bed",10,10,98,655678,"https://www.airbnb.com/rooms/655678",25,"$47","Private room",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"15","True",10,2,10,5,-81.4930923236675,5,41,28.5292048512353,19811395,5,85,"Real Bed",10,10,99,10381225,"https://www.airbnb.com/rooms/10381225",0,"$41","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"16","False",10,2,10,8,-81.3538886190757,4,65,28.5049496184349,25714598,5,230,"Real Bed",10,10,98,4987840,"https://www.airbnb.com/rooms/4987840",0,"$65","Entire home/apt",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"17","True",10,1,9,2,-81.2805699848736,3,20,28.6094727476397,57027203,4.5,14,"Pull-out Sofa",9,10,86,10990787,"https://www.airbnb.com/rooms/10990787",0,"$20","Shared room",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"18","True",10,2,10,5,-81.23884636119,4,40,28.5761393800938,70969917,5,22,"Real Bed",10,10,99,13324997,"https://www.airbnb.com/rooms/13324997",0,"$40","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"19","False",9,4,10,18,-81.4710801938439,5,95,28.5060783820227,52688951,5,59,"Real Bed",10,10,95,10250197,"https://www.airbnb.com/rooms/10250197",50,"$95","Entire home/apt",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"20","True",9,2,8,5,-81.4742187068798,4,30,28.5350432626574,40746699,4.5,58,"Real Bed",9,10,89,7750565,"https://www.airbnb.com/rooms/7750565",10,"$30","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"21","True",10,4,10,10,-81.4335566672003,5,59,28.370087744896,33245081,5,121,"Real Bed",9,10,95,6378082,"https://www.airbnb.com/rooms/6378082",25,"$59","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"22","False",10,3,10,7,-81.4645255036112,5,46,28.4827071769734,70854049,5,17,"Real Bed",10,10,98,13527047,"https://www.airbnb.com/rooms/13527047",10,"$46","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"23","True",10,2,10,8,-81.4662839595579,4,45,28.4826177660645,96968307,5,11,"Real Bed",10,10,98,15249235,"https://www.airbnb.com/rooms/15249235",25,"$45","Private room",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"24","True",9,2,10,10,-81.4734788974768,5,35,28.4073406258293,7269816,4.5,46,"Real Bed",9,9,93,4642638,"https://www.airbnb.com/rooms/4642638",45,"$35","Private room",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"25","True",10,2,10,8,-81.4840655518383,5,45,28.3987040276237,71820349,5,6,"Real Bed",10,10,100,15533754,"https://www.airbnb.com/rooms/15533754",20,"$45","Private room",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"26","False",10,3,10,6,-81.4621644197806,5,45,28.4853963046137,11066121,5,73,"Real Bed",10,10,97,8087661,"https://www.airbnb.com/rooms/8087661",10,"$45","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"27","False",10,2,10,4,-81.4014357798629,4,35,28.5530882873234,86735066,5,25,"Real Bed",10,10,100,14251750,"https://www.airbnb.com/rooms/14251750",0,"$35","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"28","False",10,3,10,7,-81.4657795410679,5,58,28.4822715384372,90042717,5,6,"Real Bed",10,10,100,14882456,"https://www.airbnb.com/rooms/14882456",0,"$58","Private room",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"29","True",9,3,10,8,-81.444826491803,5,35,28.4806894707776,67665413,4.5,34,"Real Bed",10,9,91,12725895,"https://www.airbnb.com/rooms/12725895",30,"$35","Private room",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"30","False",10,2,10,12,-81.3697782687768,4,75,28.5811459340966,64913867,4.5,5,"Pull-out Sofa",9,10,88,12106003,"https://www.airbnb.com/rooms/12106003",25,"$75","Entire home/apt",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"31","False",10,2,10,7,-81.4770643989982,5,35,28.4799967662296,49037035,4.5,52,"Real Bed",10,9,93,11422560,"https://www.airbnb.com/rooms/11422560",25,"$35","Private room",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"32","True",9,4,9,19,-81.4742986688656,5,59,28.5058729777511,5263679,4.5,57,"Real Bed",8,9,85,1295985,"https://www.airbnb.com/rooms/1295985",99,"$59","Entire home/apt",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"33","False",10,3,10,5,-81.4748736385281,4,40,28.4871082842321,58076089,5,9,"Real Bed",10,10,98,11226590,"https://www.airbnb.com/rooms/11226590",0,"$40","Private room",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"34","True",10,2,10,10,-81.3900056977176,5,60,28.5643367882798,1351362,5,205,"Real Bed",10,10,99,742642,"https://www.airbnb.com/rooms/742642",25,"$60","Private room",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"35","False",9,2,10,6,-81.4722065871802,5,45,28.5050780518185,54224805,5,14,"Real Bed",10,10,97,15210501,"https://www.airbnb.com/rooms/15210501",10,"$45","Private room",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"36","False",9,4,9,6,-81.4670760097262,5,39,28.3915989487656,34554222,4.5,61,"Real Bed",10,9,91,7875471,"https://www.airbnb.com/rooms/7875471",15,"$39","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"37","True",10,2,10,9,-81.4293824829104,5,45,28.4891771705489,5190733,5,61,"Real Bed",10,10,98,6675929,"https://www.airbnb.com/rooms/6675929",30,"$45","Private room",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"38","True",10,2,9,8,-81.4694429632206,5,69,28.456318011211,12694264,4.5,99,"Real Bed",9,10,90,2481385,"https://www.airbnb.com/rooms/2481385",0,"$69","Entire home/apt",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"39","True",10,1,10,3,-81.4393365278076,5,24,28.519166993931,61879526,5,8,"Real Bed",10,10,95,13787565,"https://www.airbnb.com/rooms/13787565",7,"$24","Shared room",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"40","False",9,2,9,6,-81.4880875648899,5,25,28.5417374678075,66658840,4.5,21,"Real Bed",10,9,93,12495818,"https://www.airbnb.com/rooms/12495818",25,"$25","Private room",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"41","True",9,2,9,6,-81.4712352968231,5,30,28.3866609265221,94869502,4.5,3,"Real Bed",9,9,93,15372559,"https://www.airbnb.com/rooms/15372559",18,"$30","Private room",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
"42","True",10,2,10,6,-81.4206402593292,5,37,28.4957344427877,28139893,4.5,3,"Airbed",10,10,93,15074612,"https://www.airbnb.com/rooms/15074612",15,"$37","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"43","False",10,1,10,5,-81.4039335782178,4,20,28.5810247232282,46495702,5,4,"Real Bed",10,10,100,12925404,"https://www.airbnb.com/rooms/12925404",20,"$20","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"44","False",10,3,10,7,-81.4210830346477,5,32,28.494119804413,31162990,5,40,"Real Bed",10,10,96,11890718,"https://www.airbnb.com/rooms/11890718",25,"$32","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"45","True",10,2,10,6,-81.3853355007816,5,49,28.5726059872103,79253853,5,22,"Real Bed",10,10,99,13649795,"https://www.airbnb.com/rooms/13649795",0,"$49","Private room",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"46","True",10,2,10,3,-81.3174561994508,5,29,28.5410045619292,3362758,5,107,"Real Bed",10,10,97,1707806,"https://www.airbnb.com/rooms/1707806",0,"$29","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"47","True",10,2,10,8,-81.2935439209155,3,68,28.4696802206676,59935290,5,30,"Real Bed",10,10,100,11489654,"https://www.airbnb.com/rooms/11489654",0,"$68","Private room",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"48","True",10,2,10,4,-81.3233726631816,3,32,28.3751628660081,92778307,5,3,"Real Bed",10,10,100,14866613,"https://www.airbnb.com/rooms/14866613",0,"$32","Private room",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"49","False",10,2,10,8,-81.5089193770917,4,45,28.4949304746704,72026343,5,14,"Real Bed",10,10,97,13032525,"https://www.airbnb.com/rooms/13032525",19,"$45","Private room",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"50","False",10,4,10,14,-81.4328171221821,4,76,28.4830979668252,43951670,5,18,"Real Bed",10,10,98,13083092,"https://www.airbnb.com/rooms/13083092",40,"$76","Entire home/apt",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"51","False",10,4,10,5,-81.502232860372,4,30,28.6030052515844,2827865,5,12,"Real Bed",10,10,98,14789481,"https://www.airbnb.com/rooms/14789481",10,"$30","Private room",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"52","True",10,2,10,8,-81.3691789735093,4,50,28.3609503618877,52012744,5,18,"Real Bed",10,10,98,10135241,"https://www.airbnb.com/rooms/10135241",20,"$50","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"53","True",10,3,10,5,-81.230960238223,3,40,28.604109857725,80806096,5,15,"Real Bed",10,10,100,14557466,"https://www.airbnb.com/rooms/14557466",0,"$40","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"54","True",10,2,10,9,-81.3559662505455,5,59,28.5377766630857,30940797,5,52,"Real Bed",10,10,96,13625502,"https://www.airbnb.com/rooms/13625502",20,"$59","Entire home/apt",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"55","True",10,2,10,8,-81.4123224246415,5,35,28.488017360591,30476711,5,101,"Real Bed",10,10,97,6062600,"https://www.airbnb.com/rooms/6062600",35,"$35","Private room",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"56","False",9,4,8,11,-81.3882433288594,4,79,28.5386186649539,56853340,4.5,7,"Real Bed",9,10,87,15195698,"https://www.airbnb.com/rooms/15195698",15,"$79","Entire home/apt",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
